customer_id,year,Sumber,Satellite,primary_500m,same_sat_2km,any_sat_500m,same_sat_wide_time_500m
2019:9148,2019,LAPAN,Aqua,False,False,True,False
2019:9153,2019,LAPAN,Aqua,False,False,True,False
2019:9158,2019,LAPAN,Aqua,False,True,True,False
2019:9159,2019,LAPAN,Aqua,False,True,True,False
2019:9161,2019,LAPAN,Aqua,False,True,True,False
2019:9165,2019,LAPAN,Aqua,False,True,True,False
2019:9166,2019,LAPAN,Aqua,False,True,True,False
2019:9167,2019,ASMC,NOAA20,False,True,False,False
2019:9173,2019,LAPAN,Aqua,False,True,True,False
2019:9174,2019,LAPAN,Aqua,False,False,True,False
2019:9177,2019,LAPAN,Aqua,False,True,True,False
2019:9178,2019,LAPAN,Aqua,False,True,True,False
2019:9181,2019,LAPAN,Aqua,False,False,True,False
2019:9182,2019,LAPAN,Aqua,False,False,True,False
2019:9183,2019,LAPAN,Aqua,False,False,False,False
2019:9185,2019,LAPAN,Aqua,False,False,True,False
2019:9191,2019,LAPAN,Aqua,False,False,True,False
2019:9195,2019,LAPAN,Aqua,False,True,True,False
2019:9199,2019,LAPAN,Aqua,False,True,False,False
2019:9201,2019,LAPAN,Aqua,False,False,False,False
2019:9202,2019,LAPAN,Aqua,False,True,True,False
2019:9206,2019,LAPAN,Aqua,False,True,True,False
2019:9214,2019,LAPAN,Aqua,False,True,True,False
2019:9215,2019,LAPAN,Aqua,False,True,True,False
2019:9217,2019,LAPAN,Aqua,False,False,True,False
2019:9223,2019,LAPAN,Aqua,False,False,True,False
2019:9230,2019,LAPAN,Aqua,False,False,False,False
2019:9232,2019,LAPAN,Aqua,False,False,False,False
2019:9236,2019,ASMC,NOAA20,False,False,False,False
2019:9237,2019,LAPAN,Aqua,False,True,True,False
2019:9238,2019,LAPAN,Aqua,False,False,True,False
2019:9240,2019,LAPAN,SNPP,False,False,True,False
2019:9241,2019,LAPAN,SNPP,False,False,True,False
2019:9242,2019,LAPAN,SNPP,False,False,True,False
2019:9265,2019,LAPAN,Terra,False,False,False,False
2019:9266,2019,LAPAN,Terra,False,False,False,False
2019:9267,2019,LAPAN,Terra,False,False,False,False
2019:9268,2019,LAPAN,Terra,False,False,False,False
2019:9269,2019,LAPAN,Terra,False,False,False,False
2019:9270,2019,LAPAN,Terra,False,False,False,False
2019:9271,2019,LAPAN,Terra,False,False,False,False
2019:9272,2019,LAPAN,Terra,False,False,False,False
2019:9273,2019,LAPAN,Terra,False,False,False,False
2019:9274,2019,LAPAN,Terra,False,False,False,False
2019:9275,2019,LAPAN,Terra,False,False,False,False
2019:9276,2019,LAPAN,Terra,False,False,False,False
2019:9277,2019,LAPAN,Terra,False,False,False,False
2019:9278,2019,LAPAN,Terra,False,False,False,False
2019:9279,2019,LAPAN,Aqua,False,False,False,False
2019:9285,2019,LAPAN,SNPP,False,False,False,False
2019:9286,2019,ASMC,NOAA20,False,False,False,False
2019:9287,2019,ASMC,NOAA20,False,False,False,False
2019:9288,2019,ASMC,NOAA20,False,False,False,False
2019:9292,2019,ASMC,NOAA20,False,True,False,False
2019:9293,2019,ASMC,NOAA20,False,True,False,False
2019:9294,2019,LAPAN,SNPP,False,False,False,False
2019:9295,2019,ASMC,NOAA20,False,True,False,False
2019:9296,2019,LAPAN,SNPP,False,False,False,False
2019:9297,2019,LAPAN,SNPP,False,False,False,False
2019:9298,2019,ASMC,NOAA20,False,False,False,False
2019:9299,2019,LAPAN,SNPP,False,False,False,False
2019:9301,2019,LAPAN,SNPP,False,False,False,False
2019:9302,2019,ASMC,NOAA20,False,False,False,False
2019:9303,2019,LAPAN,SNPP,False,False,False,False
2019:9304,2019,ASMC,NOAA20,False,False,False,False
2019:9305,2019,LAPAN,SNPP,False,False,True,False
2019:9306,2019,ASMC,NOAA20,False,False,False,False
2019:9307,2019,ASMC,NOAA20,False,False,False,False
2019:9308,2019,ASMC,NOAA20,False,False,False,False
2019:9310,2019,LAPAN,SNPP,False,False,False,False
2019:9311,2019,ASMC,NOAA20,False,False,False,False
2019:9312,2019,LAPAN,SNPP,False,False,False,False
2019:9313,2019,ASMC,NOAA20,False,False,False,False
2019:9314,2019,LAPAN,SNPP,False,False,True,False
2019:9316,2019,ASMC,NOAA20,False,True,False,False
2019:9317,2019,LAPAN,SNPP,False,False,False,False
2019:9318,2019,ASMC,NOAA20,False,False,False,False
2019:9319,2019,LAPAN,SNPP,False,False,False,False
2019:9320,2019,LAPAN,SNPP,False,False,False,False
2019:9321,2019,ASMC,NOAA20,False,False,False,False
2019:9322,2019,ASMC,NOAA20,False,False,False,False
2019:9323,2019,ASMC,NOAA20,False,True,False,False
2019:9324,2019,LAPAN,SNPP,False,False,False,False
2019:9325,2019,LAPAN,SNPP,False,False,False,False
2019:9326,2019,LAPAN,SNPP,False,False,False,False
2019:9327,2019,LAPAN,SNPP,False,False,False,False
2019:9329,2019,ASMC,NOAA20,False,False,False,False
2019:9330,2019,ASMC,NOAA20,False,False,False,False
2019:9331,2019,LAPAN,SNPP,False,False,False,False
2019:9333,2019,LAPAN,SNPP,False,False,True,False
2019:9336,2019,LAPAN,SNPP,False,False,False,False
2019:9337,2019,LAPAN,SNPP,False,False,True,False
2019:9340,2019,LAPAN,SNPP,False,False,True,False
2019:9341,2019,LAPAN,SNPP,False,False,True,False
2019:9342,2019,ASMC,NOAA20,False,False,False,False
2019:9343,2019,ASMC,NOAA20,False,False,False,False
2019:9345,2019,ASMC,NOAA20,False,False,False,False
2019:9347,2019,LAPAN,SNPP,False,False,True,False
2019:9349,2019,LAPAN,SNPP,False,False,True,False
2019:9350,2019,LAPAN,SNPP,False,False,False,False
2019:9351,2019,ASMC,NOAA20,False,False,False,False
2019:9352,2019,ASMC,NOAA20,False,True,False,False
2019:9353,2019,LAPAN,SNPP,False,False,False,False
2019:9354,2019,ASMC,NOAA20,False,False,False,False
2019:9355,2019,ASMC,NOAA20,False,False,False,False
2019:9356,2019,LAPAN,SNPP,False,False,False,False
2019:9357,2019,LAPAN,SNPP,False,False,False,False
2019:9358,2019,LAPAN,SNPP,False,False,False,False
2019:9359,2019,ASMC,NOAA20,False,False,False,False
2019:9360,2019,LAPAN,SNPP,False,False,False,False
2019:9361,2019,ASMC,NOAA20,False,False,False,False
2019:9362,2019,LAPAN,SNPP,False,False,False,False
2019:9364,2019,LAPAN,SNPP,False,False,True,False
2019:9365,2019,LAPAN,SNPP,False,False,False,False
2019:9366,2019,ASMC,NOAA20,False,False,False,False
2019:9367,2019,LAPAN,SNPP,False,False,False,False
2019:9368,2019,LAPAN,SNPP,False,False,True,False
2019:9369,2019,ASMC,NOAA20,False,False,False,False
2019:9370,2019,ASMC,NOAA20,False,False,False,False
2019:9371,2019,LAPAN,SNPP,False,False,False,False
2019:9372,2019,ASMC,NOAA20,False,False,False,False
2019:9373,2019,LAPAN,SNPP,False,False,False,False
2019:9375,2019,ASMC,NOAA20,False,False,False,False
2019:9377,2019,LAPAN,SNPP,False,False,False,False
2019:9378,2019,ASMC,NOAA20,False,False,False,False
2019:9379,2019,ASMC,NOAA20,False,True,False,False
2019:9380,2019,ASMC,NOAA20,False,False,False,False
2019:9381,2019,LAPAN,SNPP,False,False,False,False
2019:9382,2019,LAPAN,SNPP,False,False,False,False
2019:9383,2019,LAPAN,SNPP,False,False,False,False
2019:9384,2019,LAPAN,SNPP,False,False,False,False
2019:9386,2019,ASMC,NOAA20,False,True,False,False
2019:9387,2019,ASMC,NOAA20,False,True,False,False
2019:9388,2019,ASMC,NOAA20,False,False,False,False
2019:9389,2019,ASMC,NOAA20,False,True,False,False
2019:9390,2019,LAPAN,SNPP,False,False,False,False
2019:9391,2019,LAPAN,SNPP,False,False,True,False
2019:9392,2019,ASMC,NOAA20,False,False,False,False
2019:9393,2019,LAPAN,SNPP,False,False,True,False
2019:9394,2019,LAPAN,SNPP,False,False,False,False
2019:9395,2019,ASMC,NOAA20,False,True,False,False
2019:9396,2019,ASMC,NOAA20,False,False,False,False
2019:9398,2019,LAPAN,SNPP,False,False,True,False
2019:9399,2019,LAPAN,SNPP,False,False,True,False
2019:9400,2019,LAPAN,SNPP,False,False,True,False
2019:9401,2019,LAPAN,SNPP,False,False,False,False
2019:9404,2019,ASMC,NOAA20,False,True,False,False
2019:9405,2019,ASMC,NOAA20,False,False,False,False
2019:9406,2019,LAPAN,SNPP,False,False,True,False
2019:9407,2019,ASMC,NOAA20,False,True,False,False
2019:9408,2019,LAPAN,SNPP,False,False,False,False
2019:9409,2019,ASMC,NOAA20,False,False,False,False
2019:9410,2019,ASMC,NOAA20,False,False,False,False
2019:9411,2019,ASMC,NOAA20,False,True,False,False
2019:9412,2019,ASMC,NOAA20,False,False,False,False
2019:9413,2019,LAPAN,SNPP,False,False,False,False
2019:9414,2019,LAPAN,SNPP,False,False,False,False
2019:9415,2019,LAPAN,SNPP,False,False,True,False
2019:9416,2019,ASMC,NOAA20,False,False,False,False
2019:9417,2019,LAPAN,SNPP,False,False,False,False
2019:9418,2019,ASMC,NOAA20,False,False,False,False
2019:9419,2019,LAPAN,SNPP,False,False,True,False
2019:9420,2019,ASMC,NOAA20,False,True,False,False
2019:9421,2019,LAPAN,SNPP,False,False,False,False
2019:9422,2019,LAPAN,SNPP,False,False,False,False
2019:9423,2019,LAPAN,SNPP,False,False,False,False
2019:9424,2019,ASMC,NOAA20,False,True,False,False
2019:9426,2019,ASMC,NOAA20,False,False,False,False
2019:9427,2019,LAPAN,SNPP,False,False,False,False
2019:9429,2019,ASMC,NOAA20,False,True,False,False
2019:9487,2019,LAPAN,Aqua,False,True,True,False
2019:9490,2019,LAPAN,Aqua,False,True,True,False
2019:9508,2019,LAPAN,Aqua,False,True,True,False
2019:9554,2019,LAPAN,SNPP,False,False,True,False
2019:9561,2019,LAPAN,SNPP,False,False,True,False
2019:9563,2019,LAPAN,SNPP,False,False,True,False
2019:9564,2019,LAPAN,SNPP,False,False,True,False
2019:9565,2019,LAPAN,SNPP,False,False,True,False
2019:9566,2019,LAPAN,SNPP,False,False,True,False
2019:9570,2019,LAPAN,SNPP,False,False,True,False
2019:9571,2019,LAPAN,SNPP,False,False,True,False
2019:9572,2019,ASMC,NOAA20,False,True,False,False
2019:9573,2019,LAPAN,SNPP,False,False,False,False
2019:9575,2019,LAPAN,SNPP,False,False,False,False
2019:9576,2019,LAPAN,SNPP,False,False,False,False
2019:9579,2019,LAPAN,SNPP,False,False,True,False
2019:9581,2019,LAPAN,SNPP,False,False,True,False
2019:9583,2019,LAPAN,SNPP,False,False,True,False
2019:9585,2019,LAPAN,SNPP,False,False,True,False
2019:9586,2019,ASMC,NOAA20,False,True,False,False
2019:9588,2019,ASMC,NOAA20,False,True,False,False
2019:9590,2019,LAPAN,SNPP,False,False,False,False
2019:9591,2019,LAPAN,SNPP,False,False,True,False
2019:9592,2019,LAPAN,SNPP,False,False,True,False
2019:9594,2019,LAPAN,SNPP,False,False,True,False
2019:9595,2019,ASMC,NOAA20,False,True,False,False
2019:9596,2019,LAPAN,SNPP,False,False,True,False
2019:9598,2019,LAPAN,SNPP,False,False,False,False
2019:9599,2019,ASMC,NOAA20,False,False,False,False
2019:9600,2019,ASMC,NOAA20,False,True,False,False
2019:9601,2019,ASMC,NOAA20,False,True,False,False
2019:9602,2019,LAPAN,SNPP,False,False,False,False
2019:9603,2019,LAPAN,SNPP,False,False,True,False
2019:9605,2019,LAPAN,SNPP,False,False,True,False
2019:9608,2019,LAPAN,SNPP,False,False,True,False
2019:9609,2019,ASMC,NOAA20,False,False,False,False
2019:9610,2019,LAPAN,SNPP,False,False,True,False
2019:9611,2019,LAPAN,SNPP,False,False,True,False
2019:9613,2019,ASMC,NOAA20,False,False,False,False
2019:9614,2019,LAPAN,SNPP,False,False,True,False
2019:9615,2019,LAPAN,SNPP,False,False,True,False
2019:9618,2019,LAPAN,SNPP,False,False,False,False
2019:9622,2019,LAPAN,SNPP,False,False,True,False
2019:9624,2019,LAPAN,SNPP,False,False,True,False
2019:9625,2019,ASMC,NOAA20,False,True,False,False
2019:9628,2019,ASMC,NOAA20,False,True,False,False
2019:9631,2019,LAPAN,SNPP,False,False,True,False
2019:9635,2019,LAPAN,SNPP,False,False,False,False
2019:9638,2019,LAPAN,SNPP,False,False,False,False
2019:9639,2019,ASMC,NOAA20,False,True,False,False
2019:9640,2019,LAPAN,SNPP,False,False,True,False
2019:9643,2019,LAPAN,SNPP,False,False,False,False
2019:9644,2019,LAPAN,SNPP,False,False,True,False
2019:9647,2019,LAPAN,SNPP,False,False,True,False
2019:9648,2019,LAPAN,SNPP,False,False,True,False
2019:9650,2019,LAPAN,SNPP,False,False,True,False
2019:9651,2019,LAPAN,SNPP,False,False,False,False
2019:9652,2019,LAPAN,SNPP,False,False,False,False
2019:9654,2019,ASMC,NOAA20,False,True,False,False
2019:9655,2019,ASMC,NOAA20,False,True,False,False
2019:9656,2019,ASMC,NOAA20,False,True,False,False
2019:9657,2019,LAPAN,SNPP,False,False,True,False
2019:9658,2019,LAPAN,SNPP,False,False,False,False
2019:9659,2019,LAPAN,SNPP,False,False,False,False
2019:9660,2019,LAPAN,SNPP,False,False,True,False
2019:9662,2019,ASMC,NOAA20,False,True,False,False
2019:9664,2019,ASMC,NOAA20,False,True,False,False
2019:9665,2019,LAPAN,SNPP,False,False,True,False
2019:9668,2019,LAPAN,SNPP,False,False,True,False
2019:9669,2019,ASMC,NOAA20,False,True,False,False
2019:9671,2019,LAPAN,SNPP,False,False,True,False
2019:9674,2019,LAPAN,SNPP,False,False,False,False
2019:9675,2019,LAPAN,SNPP,False,False,True,False
2019:9676,2019,LAPAN,SNPP,False,False,True,False
2019:9677,2019,LAPAN,SNPP,False,False,False,False
2019:9678,2019,ASMC,NOAA20,False,True,False,False
2019:9679,2019,LAPAN,SNPP,False,False,False,False
2019:9680,2019,LAPAN,SNPP,False,False,True,False
2019:9682,2019,LAPAN,SNPP,False,False,True,False
2019:9683,2019,ASMC,NOAA20,False,True,False,False
2019:9685,2019,ASMC,NOAA20,False,True,False,False
2019:9687,2019,LAPAN,SNPP,False,False,True,False
2019:9690,2019,LAPAN,SNPP,False,False,True,False
2019:9691,2019,LAPAN,SNPP,False,False,True,False
2019:9696,2019,LAPAN,SNPP,False,False,True,False
2019:9700,2019,LAPAN,SNPP,False,False,True,False
2019:9701,2019,LAPAN,SNPP,False,False,True,False
2019:9702,2019,LAPAN,SNPP,False,False,True,False
2019:9703,2019,ASMC,NOAA20,False,True,False,False
2019:9705,2019,LAPAN,SNPP,False,False,True,False
2019:9706,2019,LAPAN,SNPP,False,False,False,False
2019:9763,2019,LAPAN,SNPP,False,True,False,False
2019:9784,2019,LAPAN,SNPP,False,True,True,False
2019:9794,2019,LAPAN,Aqua,False,False,True,False
2019:9894,2019,LAPAN,Terra,False,False,False,False
2019:9895,2019,LAPAN,Terra,False,False,False,False
2019:9896,2019,LAPAN,Terra,False,False,False,False
2019:9897,2019,LAPAN,Terra,False,False,False,False
2019:9898,2019,LAPAN,Terra,False,False,False,False
2019:9899,2019,LAPAN,Terra,False,False,False,False
2019:9900,2019,LAPAN,Terra,False,False,False,False
2019:9901,2019,LAPAN,Terra,False,False,False,False
2019:9902,2019,LAPAN,Terra,False,False,False,False
2019:9903,2019,LAPAN,Terra,False,False,False,False
2019:9904,2019,LAPAN,Terra,False,False,False,False
2019:9905,2019,LAPAN,Terra,False,False,False,False
2019:9906,2019,LAPAN,Terra,False,False,False,False
2019:9907,2019,LAPAN,Terra,False,False,False,False
2019:9908,2019,LAPAN,Terra,False,False,False,False
2019:9926,2019,LAPAN,SNPP,False,False,True,True
2019:9927,2019,LAPAN,SNPP,False,False,True,True
2019:9928,2019,LAPAN,SNPP,False,False,True,True
2019:9929,2019,LAPAN,SNPP,False,False,True,True
2019:9930,2019,LAPAN,SNPP,False,False,True,True
2019:9931,2019,LAPAN,SNPP,False,False,True,True
2019:9932,2019,LAPAN,SNPP,False,False,True,True
2019:9933,2019,LAPAN,SNPP,False,False,True,True
2019:9934,2019,LAPAN,SNPP,False,False,True,True
2019:9935,2019,LAPAN,SNPP,False,False,True,True
2019:9936,2019,LAPAN,SNPP,False,False,True,True
2019:9937,2019,LAPAN,SNPP,False,False,True,True
2019:9938,2019,LAPAN,SNPP,False,False,True,True
2019:9939,2019,LAPAN,SNPP,False,False,True,True
2019:9940,2019,LAPAN,SNPP,False,False,True,True
2019:9941,2019,LAPAN,SNPP,False,False,True,True
2019:9942,2019,LAPAN,SNPP,False,False,True,True
2019:9943,2019,LAPAN,SNPP,False,False,True,True
2019:9944,2019,LAPAN,SNPP,False,False,True,True
2019:9945,2019,LAPAN,SNPP,False,False,True,True
2019:9946,2019,LAPAN,SNPP,False,False,True,True
2019:9947,2019,LAPAN,SNPP,False,False,True,True
2019:9948,2019,LAPAN,SNPP,False,False,True,True
2019:9949,2019,LAPAN,SNPP,False,False,True,True
2019:9950,2019,LAPAN,SNPP,False,False,True,True
2019:9951,2019,LAPAN,SNPP,False,False,True,True
2019:9956,2019,LAPAN,Aqua,False,False,True,False
2019:9957,2019,LAPAN,Aqua,False,False,False,False
2019:9958,2019,LAPAN,Aqua,False,False,True,False
2019:9959,2019,LAPAN,Aqua,False,False,False,False
2019:9960,2019,ASMC,NOAA20,False,True,False,False
2019:9963,2019,LAPAN,Aqua,False,False,True,False
2019:9964,2019,LAPAN,Aqua,False,False,True,False
2019:9965,2019,LAPAN,Aqua,False,False,True,False
2019:9966,2019,LAPAN,Aqua,False,False,True,False
2019:9969,2019,LAPAN,Aqua,False,False,True,False
2019:9972,2019,LAPAN,Aqua,False,False,True,False
2019:9975,2019,LAPAN,Aqua,False,False,True,False
2019:9978,2019,ASMC,NOAA20,False,True,False,False
2019:9979,2019,ASMC,NOAA20,False,True,False,False
2019:9980,2019,LAPAN,Aqua,False,False,False,False
2019:9982,2019,LAPAN,Aqua,False,False,True,False
2019:9984,2019,LAPAN,Aqua,False,False,True,False
2019:9986,2019,LAPAN,Aqua,False,False,True,False
2019:9988,2019,ASMC,NOAA20,False,True,False,False
2019:9989,2019,ASMC,NOAA20,False,True,False,False
2019:9990,2019,LAPAN,Aqua,False,False,True,False
2019:9991,2019,LAPAN,Aqua,False,False,False,False
2019:9993,2019,LAPAN,Aqua,False,False,False,False
2019:9995,2019,LAPAN,Aqua,False,False,False,False
2019:9998,2019,ASMC,NOAA20,False,True,False,False
2019:9999,2019,LAPAN,Aqua,False,False,True,False
2019:10000,2019,ASMC,NOAA20,False,True,False,False
2019:10001,2019,LAPAN,Aqua,False,False,True,False
2019:10002,2019,ASMC,NOAA20,False,True,False,False
2019:10004,2019,LAPAN,Aqua,False,False,True,False
2019:10007,2019,LAPAN,Aqua,False,False,False,False
2019:10009,2019,ASMC,NOAA20,False,True,False,False
2019:10010,2019,LAPAN,Aqua,False,False,False,False
2019:10011,2019,LAPAN,Aqua,False,False,True,False
2019:10015,2019,LAPAN,Aqua,False,False,True,False
2019:10016,2019,LAPAN,Aqua,False,False,True,False
2019:10018,2019,ASMC,NOAA20,False,True,False,False
2019:10019,2019,LAPAN,Aqua,False,False,True,False
2019:10022,2019,LAPAN,SNPP,False,True,False,False
2019:10023,2019,LAPAN,SNPP,False,False,False,False
2019:10024,2019,LAPAN,SNPP,False,False,False,False
2019:10025,2019,LAPAN,SNPP,False,False,False,False
2019:10057,2019,LAPAN,SNPP,False,False,False,False
2019:10058,2019,LAPAN,SNPP,False,False,False,False
2019:10059,2019,LAPAN,SNPP,False,True,False,False
2019:10060,2019,LAPAN,SNPP,False,True,False,False
2019:10061,2019,LAPAN,SNPP,False,True,False,False
2019:10062,2019,LAPAN,SNPP,False,True,False,False
2019:10072,2019,LAPAN,SNPP,False,False,False,False
2019:10085,2019,LAPAN,SNPP,False,True,False,False
2019:10114,2019,LAPAN,SNPP,False,False,False,False
2019:10138,2019,LAPAN,SNPP,False,False,False,False
2019:10139,2019,LAPAN,SNPP,False,False,False,False
2019:10142,2019,LAPAN,SNPP,False,True,False,False
2019:10148,2019,LAPAN,SNPP,False,True,False,False
2019:10151,2019,LAPAN,SNPP,False,True,False,False
2019:10171,2019,LAPAN,SNPP,False,False,False,False
2019:10172,2019,LAPAN,SNPP,False,True,False,False
2019:10173,2019,LAPAN,SNPP,False,False,False,False
2019:10185,2019,ASMC,NOAA20,False,True,False,False
2019:10186,2019,ASMC,NOAA20,False,True,False,False
2019:10190,2019,ASMC,NOAA20,False,True,False,False
2019:10192,2019,ASMC,NOAA20,False,True,False,False
2019:10197,2019,ASMC,NOAA20,False,True,False,False
2019:10199,2019,ASMC,NOAA20,False,False,False,False
2019:10201,2019,ASMC,NOAA20,False,False,False,False
2019:10202,2019,ASMC,NOAA20,False,True,False,False
2019:10208,2019,ASMC,NOAA20,False,True,False,False
2019:10209,2019,ASMC,NOAA20,False,False,False,False
2019:10236,2019,LAPAN,Terra,False,True,False,False
2019:10239,2019,LAPAN,Terra,False,False,False,False
2019:10262,2019,LAPAN,SNPP,False,True,False,False
2019:10265,2019,LAPAN,SNPP,False,False,True,True
2019:10266,2019,LAPAN,SNPP,False,False,True,True
2019:10267,2019,LAPAN,SNPP,False,False,True,True
2019:10268,2019,LAPAN,SNPP,False,False,True,True
2019:10269,2019,LAPAN,SNPP,False,False,True,True
2019:10270,2019,LAPAN,SNPP,False,False,True,True
2019:10271,2019,LAPAN,SNPP,False,False,True,False
2019:10274,2019,LAPAN,SNPP,False,False,True,False
2019:10275,2019,LAPAN,SNPP,False,False,True,True
2019:10276,2019,LAPAN,SNPP,False,False,True,False
2019:10280,2019,LAPAN,SNPP,False,False,True,True
2019:10281,2019,LAPAN,SNPP,False,False,True,False
2019:10282,2019,LAPAN,SNPP,False,False,True,False
2019:10283,2019,LAPAN,SNPP,False,False,True,False
2019:10284,2019,LAPAN,SNPP,False,False,True,False
2019:10285,2019,LAPAN,SNPP,False,False,True,False
2019:10292,2019,LAPAN,Aqua,False,True,True,False
2019:10295,2019,LAPAN,Aqua,False,False,False,False
2019:10296,2019,LAPAN,SNPP,False,False,True,True
2019:10298,2019,LAPAN,SNPP,False,False,True,False
2019:10299,2019,LAPAN,SNPP,False,False,True,False
2019:10300,2019,LAPAN,SNPP,False,False,True,False
2019:10302,2019,LAPAN,SNPP,False,False,True,False
2019:10303,2019,LAPAN,SNPP,False,False,True,True
2019:10306,2019,LAPAN,SNPP,False,False,True,True
2019:10308,2019,LAPAN,SNPP,False,False,True,True
2019:10310,2019,LAPAN,SNPP,False,False,True,False
2019:10311,2019,LAPAN,SNPP,False,False,True,False
2019:10312,2019,LAPAN,SNPP,False,False,True,True
2019:10313,2019,LAPAN,SNPP,False,False,True,False
2019:10315,2019,LAPAN,SNPP,False,False,True,True
2019:10320,2019,LAPAN,SNPP,False,False,True,True
2019:10321,2019,LAPAN,SNPP,False,False,True,True
2019:10326,2019,LAPAN,SNPP,False,False,True,True
2019:10327,2019,LAPAN,SNPP,False,False,True,True
2019:10328,2019,LAPAN,SNPP,False,False,True,True
2019:10337,2019,LAPAN,Terra,False,True,False,False
2019:10351,2019,LAPAN,Terra,False,False,False,False
2019:10353,2019,LAPAN,Terra,False,True,False,False
2019:10367,2019,LAPAN,Terra,False,True,False,False
2019:10370,2019,LAPAN,Terra,False,True,False,False
2019:10372,2019,LAPAN,Terra,False,False,False,False
2019:10382,2019,LAPAN,Terra,False,False,False,False
2019:10383,2019,LAPAN,Terra,False,True,False,False
2019:10386,2019,LAPAN,Terra,False,True,False,False
2019:10397,2019,LAPAN,Terra,False,True,False,False
2019:10411,2019,LAPAN,SNPP,False,True,True,False
2019:10419,2019,ASMC,NOAA20,False,True,False,False
2019:10422,2019,LAPAN,SNPP,False,True,True,False
2019:10423,2019,LAPAN,SNPP,False,True,True,False
2019:10424,2019,LAPAN,SNPP,False,False,False,False
2019:10428,2019,LAPAN,SNPP,False,False,True,False
2019:10429,2019,LAPAN,Aqua,False,True,True,False
2019:10431,2019,LAPAN,Aqua,False,True,True,False
2019:10432,2019,LAPAN,SNPP,False,False,True,False
2019:10433,2019,ASMC,NOAA20,False,True,True,False
2019:10438,2019,ASMC,NOAA20,False,True,True,False
2019:10444,2019,LAPAN,Aqua,False,False,True,False
2019:10450,2019,ASMC,NOAA20,False,True,True,False
2019:10453,2019,LAPAN,Aqua,False,True,True,False
2019:10460,2019,LAPAN,SNPP,False,False,True,False
2019:10463,2019,LAPAN,Aqua,False,True,True,False
2019:10465,2019,LAPAN,SNPP,False,False,False,False
2019:10467,2019,LAPAN,SNPP,False,False,False,False
2019:10468,2019,LAPAN,SNPP,False,False,False,False
2019:10471,2019,LAPAN,SNPP,False,True,True,False
2019:10480,2019,LAPAN,SNPP,False,False,True,False
2019:10487,2019,LAPAN,Aqua,False,True,True,False
2019:10492,2019,LAPAN,SNPP,False,True,True,False
2019:10497,2019,LAPAN,SNPP,False,False,True,False
2019:10500,2019,LAPAN,Aqua,False,True,True,False
2019:10508,2019,LAPAN,SNPP,False,False,True,False
2019:10509,2019,LAPAN,Aqua,False,True,True,False
2019:10510,2019,ASMC,NOAA20,False,True,True,False
2019:10518,2019,LAPAN,SNPP,False,False,True,False
2019:10519,2019,LAPAN,SNPP,False,False,False,False
2019:10520,2019,LAPAN,SNPP,False,True,False,False
2019:10524,2019,LAPAN,Aqua,False,True,True,False
2019:10525,2019,LAPAN,SNPP,False,True,True,False
2019:10526,2019,LAPAN,SNPP,False,False,True,False
2019:10527,2019,ASMC,NOAA20,False,True,False,False
2019:10536,2019,LAPAN,Aqua,False,False,True,False
2019:10542,2019,LAPAN,SNPP,False,False,True,False
2019:10551,2019,ASMC,NOAA20,False,True,False,False
2019:10557,2019,LAPAN,Aqua,False,True,False,False
2019:10558,2019,LAPAN,Aqua,False,False,False,False
2019:10559,2019,LAPAN,SNPP,False,False,True,False
2019:10564,2019,LAPAN,Aqua,False,False,True,False
2019:10574,2019,ASMC,NOAA20,False,True,False,False
2019:10577,2019,LAPAN,SNPP,False,True,True,False
2019:10581,2019,LAPAN,Aqua,False,True,True,False
2019:10583,2019,LAPAN,SNPP,False,True,True,False
2019:10584,2019,ASMC,NOAA20,False,True,True,False
2019:10596,2019,LAPAN,SNPP,False,False,False,False
2019:10599,2019,LAPAN,Aqua,False,True,False,False
2019:10602,2019,LAPAN,SNPP,False,False,False,False
2019:10604,2019,LAPAN,Aqua,False,True,True,False
2019:10613,2019,LAPAN,Aqua,False,True,True,False
2019:10614,2019,LAPAN,SNPP,False,True,True,False
2019:10630,2019,LAPAN,Aqua,False,False,True,False
2019:10631,2019,LAPAN,Aqua,False,False,True,False
2019:10632,2019,LAPAN,Aqua,False,False,True,False
2019:10633,2019,LAPAN,Aqua,False,False,True,False
2019:10634,2019,LAPAN,Aqua,False,False,True,False
2019:10635,2019,LAPAN,Aqua,False,False,True,False
2019:10636,2019,LAPAN,Aqua,False,False,True,False
2019:10637,2019,LAPAN,Aqua,False,False,True,False
2019:10638,2019,LAPAN,Aqua,False,False,True,False
2019:10639,2019,LAPAN,Aqua,False,False,True,False
2019:10640,2019,LAPAN,Aqua,False,False,True,False
2019:10641,2019,LAPAN,Aqua,False,False,True,False
2019:10642,2019,LAPAN,Aqua,False,False,True,False
2019:10643,2019,LAPAN,Aqua,False,False,True,False
2019:10700,2019,LAPAN,SNPP,False,True,False,False
2019:10708,2019,LAPAN,SNPP,False,False,True,False
2019:10709,2019,LAPAN,SNPP,False,False,True,False
2019:10710,2019,LAPAN,SNPP,False,False,True,False
2019:10711,2019,LAPAN,SNPP,False,False,True,True
2019:10716,2019,LAPAN,SNPP,False,False,True,True
2019:10718,2019,LAPAN,SNPP,False,False,True,False
2019:10720,2019,ASMC,NOAA20,False,True,False,False
2019:10721,2019,LAPAN,SNPP,False,False,True,False
