customer_index,sid,distance_km,delta_minutes,same_satellite,unknown_satellite,time_residual_minutes,candidate_count
10739,557102,0.24923628447664917,384.0,True,False,-36.0,2
10740,556718,0.338775874794262,384.0,True,False,-36.0,2
10741,556719,0.2308756300716801,384.0,True,False,-36.0,2
10742,556886,0.331842672519945,384.0,True,False,-36.0,1
10749,556678,0.23860093872876764,385.0,True,False,-35.0,3
10751,556924,0.3748799560639332,384.0,True,False,-36.0,1
10752,556939,0.27761571609111585,384.0,True,False,-36.0,1
10753,556928,0.24567769043187915,384.0,True,False,-36.0,2
10755,556549,0.33580584997408336,385.0,True,False,-35.0,1
10757,556556,0.11466707678358311,385.0,True,False,-35.0,3
10758,557204,0.2703738396001469,384.0,True,False,-36.0,2
10759,557199,0.25348617420910347,384.0,True,False,-36.0,2
10760,557160,0.2336767903556407,384.0,True,False,-36.0,3
10763,556582,0.2820564550751348,385.0,True,False,-35.0,1
10764,556607,0.3449977382081893,385.0,True,False,-35.0,2
10765,556610,0.36926759996010944,385.0,True,False,-35.0,1
10766,556654,0.3551595517060748,385.0,True,False,-35.0,1
10767,556653,0.28284724856685656,385.0,True,False,-35.0,3
10768,556641,0.2812057147568748,385.0,True,False,-35.0,1
10769,556637,0.2499433010619888,385.0,True,False,-35.0,1
10770,557068,0.32571388324911477,384.0,True,False,-36.0,1
10771,557094,0.2791187043075672,384.0,True,False,-36.0,1
10772,557213,0.3350959844374103,384.0,True,False,-36.0,2
10773,556726,0.27517151647896126,384.0,True,False,-36.0,1
10774,556734,0.33700477346702673,384.0,True,False,-36.0,2
10775,556772,0.24602094196478955,384.0,True,False,-36.0,3
10777,556671,0.24506162208502583,385.0,True,False,-35.0,2
10780,557098,0.33095710421231406,384.0,True,False,-36.0,2
10783,556777,0.2458652182627357,384.0,True,False,-36.0,2
10784,557168,0.23890476070570468,384.0,True,False,-36.0,3
10785,556580,0.34415343606425663,385.0,True,False,-35.0,2
10786,556604,0.2434987120976029,385.0,True,False,-35.0,2
10787,557079,0.2435783986318749,384.0,True,False,-36.0,2
10790,556664,0.33494978155963495,385.0,True,False,-35.0,1
10792,556560,0.3730552246251894,385.0,True,False,-35.0,1
10793,556578,0.3421717815693999,385.0,True,False,-35.0,2
10797,557142,0.23181971127334916,384.0,True,False,-36.0,2
10799,556941,0.2766273809794567,384.0,True,False,-36.0,2
10802,556606,0.24195460748302308,385.0,True,False,-35.0,2
10803,556612,0.23829592647194062,385.0,True,False,-35.0,2
10805,556925,0.24660895837995134,384.0,True,False,-36.0,2
10806,557003,0.23647097077728838,384.0,True,False,-36.0,3
10809,556572,0.2410001692550689,385.0,True,False,-35.0,3
10811,556724,0.22082117357293599,384.0,True,False,-36.0,3
10812,556774,0.24539140047781938,384.0,True,False,-36.0,4
10813,556577,0.345001616448269,385.0,True,False,-35.0,2
10814,556579,0.24285091125902508,385.0,True,False,-35.0,3
10816,557089,0.24913123021344383,384.0,True,False,-36.0,3
10820,556523,0.27826011191298466,385.0,True,False,-35.0,2
10827,557124,0.27345754995241023,384.0,True,False,-36.0,4
10828,556887,0.3345142654466392,384.0,True,False,-36.0,1
10830,556645,0.2767228820962338,385.0,True,False,-35.0,2
10831,556918,0.3408064159710424,384.0,True,False,-36.0,1
10834,557194,0.2765736579376511,384.0,True,False,-36.0,2
10836,557005,0.28146242778419744,384.0,True,False,-36.0,2
10843,556658,0.25060935264976075,385.0,True,False,-35.0,4
10844,556942,0.24871213113793678,384.0,True,False,-36.0,3
10846,557148,0.23922414423532642,384.0,True,False,-36.0,2
10847,85867,0.033808757061892784,408.0,True,False,-12.0,1
10848,85874,0.03793817184005473,408.0,True,False,-12.0,1
10849,85865,0.03827300300666002,408.0,True,False,-12.0,1
10850,85879,0.03366521461747431,408.0,True,False,-12.0,1
10851,85866,0.028413354965821806,408.0,True,False,-12.0,1
10852,85871,0.032059655329363126,408.0,True,False,-12.0,1
10853,85864,0.03498393650991572,408.0,True,False,-12.0,1
10854,85872,0.03268800893048581,408.0,True,False,-12.0,1
10855,85887,0.020809670569935816,361.0,True,False,-59.0,1
10856,85881,0.03239255415360181,361.0,True,False,-59.0,1
10857,85926,0.10359483370981168,363.0,True,False,-57.0,1
10858,86020,0.011807754996662744,378.0,True,False,-42.0,1
10859,86035,0.01279027377956491,380.0,True,False,-40.0,1
10860,1245564,0.28163751162497896,410.0,True,False,-10.0,2
10861,86039,0.012728327978335008,380.0,True,False,-40.0,1
10862,1245529,0.304431340265462,411.0,True,False,-9.0,2
10863,1245454,0.24772036909178471,411.0,True,False,-9.0,4
10864,86040,0.009246329130837451,380.0,True,False,-40.0,1
10865,86042,0.003941027993722898,380.0,True,False,-40.0,1
10866,86037,0.0056414670362910785,380.0,True,False,-40.0,1
10867,1245566,0.28006806590766586,410.0,True,False,-10.0,2
10868,1245541,0.2609524593061941,411.0,True,False,-9.0,4
10869,1245552,0.27029632608435844,411.0,True,False,-9.0,4
10872,86371,0.03093030703486751,392.0,True,False,-28.0,1
10874,86433,0.04257011570599705,367.0,True,False,-53.0,1
10875,1248150,0.22899230768782775,409.0,True,False,-11.0,1
10876,1248225,0.2596108445797001,409.0,True,False,-11.0,1
10877,1248151,0.29541938040857885,409.0,True,False,-11.0,1
10879,1248143,0.29621633764633093,409.0,True,False,-11.0,2
10881,86669,0.06643950795550127,362.0,True,False,-58.0,1
10882,86667,0.04944770207137025,362.0,True,False,-58.0,1
10883,1249249,0.31269683197410375,368.0,True,False,-52.0,2
10884,1249582,0.3272421986873483,368.0,True,False,-52.0,2
10885,1249585,0.414290702755442,368.0,True,False,-52.0,1
10886,1249141,0.3405648970668636,368.0,True,False,-52.0,1
10887,1249209,0.35283078248655364,368.0,True,False,-52.0,3
10888,1249146,0.2731850467456561,368.0,True,False,-52.0,1
10889,1249120,0.3355861449744513,368.0,True,False,-52.0,1
10892,562262,0.3397681298798372,378.0,True,False,-42.0,2
10893,562254,0.16419820001305974,378.0,True,False,-42.0,5
10894,562227,0.3776960111790812,378.0,True,False,-42.0,1
10898,562257,0.1366663952515735,378.0,True,False,-42.0,2
10899,562247,0.32536797079020474,378.0,True,False,-42.0,3
10900,562401,0.23902922270522578,377.0,True,False,-43.0,1
10902,562259,0.3719819926446396,378.0,True,False,-42.0,2
10903,86839,0.00996110650831415,403.0,True,False,-17.0,1
10904,86842,0.003708151466459663,403.0,True,False,-17.0,1
10905,86825,0.009549733372287131,403.0,True,False,-17.0,1
10907,86870,0.09638830069785123,404.0,True,False,-16.0,1
10908,86864,0.09235319214474011,404.0,True,False,-16.0,1
10909,1250046,0.2527205677219257,385.0,True,False,-35.0,4
10910,86908,0.032338939004727875,380.0,True,False,-40.0,1
10911,86904,0.028868202678634162,380.0,True,False,-40.0,1
10912,86920,0.03444936109844249,380.0,True,False,-40.0,1
10913,86919,0.028006342263247778,380.0,True,False,-40.0,1
10916,86905,0.03460587084652177,380.0,True,False,-40.0,1
10917,86910,0.03565077018365349,380.0,True,False,-40.0,1
10918,86911,0.03565692162253506,380.0,True,False,-40.0,1
10919,86906,0.03170879501658375,380.0,True,False,-40.0,1
10920,86915,0.02777150287510254,380.0,True,False,-40.0,1
10921,86903,0.03068499382278774,380.0,True,False,-40.0,1
10924,563442,0.28890305890480267,396.0,True,False,-24.0,1
10927,87063,0.04019286718120062,362.0,True,False,-58.0,1
10928,87103,0.10569282418350509,375.0,True,False,-45.0,1
10932,1252430,0.23561904509497736,384.0,True,False,-36.0,1
10934,1253244,0.22610729866835105,403.0,True,False,-17.0,1
10935,1253243,0.22091420968401962,403.0,True,False,-17.0,3
10936,1253235,0.3563346501397723,403.0,True,False,-17.0,1
10937,1253248,0.3125871601059493,403.0,True,False,-17.0,1
10938,1253227,0.28964280364732653,403.0,True,False,-17.0,1
10939,1253240,0.26946948033338053,403.0,True,False,-17.0,1
10940,1253279,0.27523629177412884,402.0,True,False,-18.0,1
10941,565841,0.38445902888900063,413.0,True,False,-7.0,3
10943,87645,0.03773061625313997,361.0,True,False,-59.0,1
10946,567129,0.2442890319959126,391.0,True,False,-29.0,2
10947,567199,0.27283751471165046,391.0,True,False,-29.0,2
10948,567127,0.26750168730087515,391.0,True,False,-29.0,2
10950,567119,0.24317541574934048,391.0,True,False,-29.0,4
10951,567201,0.2769596984978162,391.0,True,False,-29.0,1
10954,567191,0.26957193410031294,391.0,True,False,-29.0,2
10955,567123,0.24489866620251033,391.0,True,False,-29.0,3
10957,567138,0.27870945647414636,391.0,True,False,-29.0,1
10960,567189,0.31921557163692377,391.0,True,False,-29.0,1
10961,567200,0.2786497652186982,391.0,True,False,-29.0,1
10962,567625,0.38342952552040643,410.0,True,False,-10.0,1
10966,87798,0.036942579456552896,373.0,True,False,-47.0,1
10967,87791,0.02569392979423939,374.0,True,False,-46.0,1
10969,87778,0.03267273858832517,374.0,True,False,-46.0,1
10971,87796,0.03930370609087703,373.0,True,False,-47.0,1
10973,87793,0.022904748472425233,374.0,True,False,-46.0,1
10985,568546,0.31884108773154474,368.0,True,False,-52.0,1
10989,568458,0.42171668242664223,369.0,True,False,-51.0,1
10993,87864,0.019642694059730084,378.0,True,False,-42.0,1
10994,87873,0.01826542950269266,378.0,True,False,-42.0,1
10996,87869,0.013304712200220978,378.0,True,False,-42.0,1
10998,87867,0.02098886537179258,378.0,True,False,-42.0,1
10999,87861,0.021203776504170484,378.0,True,False,-42.0,1
11001,87868,0.017752555227257362,378.0,True,False,-42.0,1
11002,1255896,0.3227200382898292,378.0,True,False,-42.0,1
11003,87866,0.020071600931953267,378.0,True,False,-42.0,1
11006,569407,0.271784115648461,387.0,True,False,-33.0,3
11007,569414,0.213497438376705,387.0,True,False,-33.0,2
11009,1256823,0.23177577211457234,397.0,True,False,-23.0,4
11010,88161,0.037617791516477074,386.0,True,False,-34.0,1
11011,88150,0.024945834751733217,386.0,True,False,-34.0,1
11012,88158,0.03326134855589589,386.0,True,False,-34.0,1
11013,88153,0.0290945579360508,386.0,True,False,-34.0,1
11014,88165,0.028523322114959226,385.0,True,False,-35.0,1
11015,88156,0.030925576329276446,386.0,True,False,-34.0,1
11016,88276,0.03523166255883199,391.0,True,False,-29.0,1
11017,570186,0.32832695469627493,366.0,True,False,-54.0,1
11019,570165,0.33985016847983285,366.0,True,False,-54.0,2
11020,1258048,0.34506376723617155,416.0,True,False,-4.0,2
11021,1258073,0.2962803616427701,416.0,True,False,-4.0,1
11022,1258052,0.30542169780357403,416.0,True,False,-4.0,2
11023,1258057,0.27006840543293575,416.0,True,False,-4.0,2
11025,88248,0.032083871814534856,391.0,True,False,-29.0,1
11026,1258067,0.2829182366676687,416.0,True,False,-4.0,2
11027,1258028,0.39850932428824254,416.0,True,False,-4.0,1
11029,1258101,0.3390617322007986,415.0,True,False,-5.0,1
11030,88277,0.036160763725793445,391.0,True,False,-29.0,1
11031,88282,0.03545522121004731,390.0,True,False,-30.0,1
11032,88265,0.025617233006843335,391.0,True,False,-29.0,1
11033,1258133,0.29076784665740685,415.0,True,False,-5.0,2
11035,1258126,0.28961320707112304,415.0,True,False,-5.0,1
11038,1258074,0.36984784557830386,416.0,True,False,-4.0,1
11039,1258082,0.17322603619750793,416.0,True,False,-4.0,1
11044,88262,0.03611825417129482,391.0,True,False,-29.0,1
11045,88280,0.029893636425226282,391.0,True,False,-29.0,1
11048,1258094,0.2802118882902682,415.0,True,False,-5.0,2
11049,1258057,0.24789598229728027,416.0,True,False,-4.0,3
11051,88274,0.025495491273579186,391.0,True,False,-29.0,1
11052,88255,0.03132095095266209,391.0,True,False,-29.0,1
11053,88246,0.03551752648424566,391.0,True,False,-29.0,1
11054,570191,0.2984314534114639,366.0,True,False,-54.0,2
11055,570200,0.3455908509473952,366.0,True,False,-54.0,1
11056,1258059,0.26749078956396094,416.0,True,False,-4.0,3
11057,1258064,0.28297741664697,416.0,True,False,-4.0,3
11058,88263,0.03706316496967201,391.0,True,False,-29.0,1
11059,1258054,0.2524698474701845,416.0,True,False,-4.0,2
11060,88272,0.02755530422000789,391.0,True,False,-29.0,1
11061,88259,0.03598474619730537,391.0,True,False,-29.0,1
11063,88256,0.03961105132027309,391.0,True,False,-29.0,1
11064,1258127,0.32858995282088566,415.0,True,False,-5.0,1
11066,1258108,0.26213373155889297,415.0,True,False,-5.0,1
11067,1258101,0.33524055715444073,415.0,True,False,-5.0,2
11068,88273,0.030642424490074698,391.0,True,False,-29.0,1
11069,570170,0.3256956479464299,366.0,True,False,-54.0,2
11070,570188,0.299092273006051,366.0,True,False,-54.0,2
11071,1258050,0.4366644560327605,416.0,True,False,-4.0,1
11072,1258090,0.026126764422630056,416.0,True,False,-4.0,5
11073,1258066,0.2796560784556338,416.0,True,False,-4.0,2
11074,570206,0.3093117170393726,366.0,True,False,-54.0,1
11075,88275,0.03427551511481405,391.0,True,False,-29.0,1
11078,1258048,0.14572163019152132,416.0,True,False,-4.0,2
11081,88245,0.037549481780540926,391.0,True,False,-29.0,1
11082,88267,0.033529080098033126,391.0,True,False,-29.0,1
11083,1258132,0.3871959274723566,415.0,True,False,-5.0,2
11084,1259607,0.38195872091486477,374.0,True,False,-46.0,2
11085,1259557,0.25824352531947353,374.0,True,False,-46.0,4
11086,1259563,0.4501457843537987,374.0,True,False,-46.0,1
11087,1259484,0.26568507234647454,374.0,True,False,-46.0,3
11088,1259682,0.283062838365151,374.0,True,False,-46.0,1
11089,1259494,0.3009809191066245,374.0,True,False,-46.0,4
11090,1259466,0.2786549695343942,374.0,True,False,-46.0,2
11091,1259498,0.1481557365976927,374.0,True,False,-46.0,4
11092,1259508,0.38227726332856843,374.0,True,False,-46.0,1
11093,1259476,0.2694235790274186,374.0,True,False,-46.0,2
11094,1259495,0.4304713107837237,374.0,True,False,-46.0,1
11095,1259504,0.13211026587311528,374.0,True,False,-46.0,2
11096,1259589,0.40543488803395156,374.0,True,False,-46.0,1
11097,1259452,0.24125987875031085,374.0,True,False,-46.0,4
11098,1259513,0.2443428321689174,374.0,True,False,-46.0,3
11099,1259555,0.2515147341838588,374.0,True,False,-46.0,4
11100,1259451,0.18660778677661533,374.0,True,False,-46.0,2
11101,1259599,0.30161603794917496,374.0,True,False,-46.0,4
11102,1259596,0.28739031658121744,374.0,True,False,-46.0,3
11103,1259517,0.39384460873934785,374.0,True,False,-46.0,1
11104,1259499,0.383442345910013,374.0,True,False,-46.0,2
11105,1259559,0.38313923633936814,374.0,True,False,-46.0,2
11106,1259561,0.3764944548769877,374.0,True,False,-46.0,2
11108,571216,0.2844326139468877,385.0,True,False,-35.0,3
11109,571371,0.23554613287555565,384.0,True,False,-36.0,2
11110,571391,0.3199260647515484,384.0,True,False,-36.0,1
11112,571394,0.34393945439292006,384.0,True,False,-36.0,1
11113,571015,0.24626381755764165,385.0,True,False,-35.0,2
11114,571009,0.27898836326319515,385.0,True,False,-35.0,1
11117,571343,0.3377307350733647,384.0,True,False,-36.0,1
11120,571451,0.23949657556838738,384.0,True,False,-36.0,1
11121,571457,0.24720771114495804,384.0,True,False,-36.0,2
11122,571511,0.24854344029950132,384.0,True,False,-36.0,2
11123,571504,0.339880821853517,384.0,True,False,-36.0,1
11124,571037,0.24348811833012418,385.0,True,False,-35.0,2
11125,571034,0.2400996614332432,385.0,True,False,-35.0,3
11129,571386,0.24848685611668903,384.0,True,False,-36.0,3
11130,571382,0.22238373960623686,384.0,True,False,-36.0,4
11133,571240,0.2843265205759269,385.0,True,False,-35.0,1
11134,571253,0.268947539717874,384.0,True,False,-36.0,1
11135,571449,0.23487390278808046,384.0,True,False,-36.0,4
11136,571462,0.28941093858357725,384.0,True,False,-36.0,2
11137,571439,0.34723329127472635,384.0,True,False,-36.0,1
11142,571493,0.3591176560194833,384.0,True,False,-36.0,1
11145,571025,0.34473086034333356,385.0,True,False,-35.0,2
11146,571512,0.361384681511177,384.0,True,False,-36.0,1
11149,571020,0.24226428782036266,385.0,True,False,-35.0,2
11150,571516,0.25372137103880554,384.0,True,False,-36.0,2
11151,571026,0.340947015774458,385.0,True,False,-35.0,2
11153,571464,0.3412877610487178,384.0,True,False,-36.0,2
11154,571458,0.23641381901972433,384.0,True,False,-36.0,4
11155,571236,0.33594642173905426,385.0,True,False,-35.0,1
11158,571416,0.25038725504833426,384.0,True,False,-36.0,3
11160,571060,0.28123604874386404,385.0,True,False,-35.0,2
11163,571006,0.23946466046792106,385.0,True,False,-35.0,1
11166,571441,0.34245614499568894,384.0,True,False,-36.0,1
11169,571489,0.28456281170189157,384.0,True,False,-36.0,2
11171,571388,0.2476740062991369,384.0,True,False,-36.0,3
11175,571031,0.28200447883757584,385.0,True,False,-35.0,1
11176,571043,0.2733777788939495,385.0,True,False,-35.0,2
11177,571514,0.3585711367995947,384.0,True,False,-36.0,1
11178,571028,0.28280144356403975,385.0,True,False,-35.0,3
11180,571341,0.3679213206130436,384.0,True,False,-36.0,1
11182,571365,0.23952627125653858,384.0,True,False,-36.0,1
11186,571507,0.2814800658492745,384.0,True,False,-36.0,1
11187,571217,0.2558777802993973,385.0,True,False,-35.0,1
11188,571460,0.2407366057190968,384.0,True,False,-36.0,3
11189,571447,0.240800680350886,384.0,True,False,-36.0,3
11190,571244,0.34151170499808503,385.0,True,False,-35.0,1
11191,571455,0.34041867578066215,384.0,True,False,-36.0,1
11193,571056,0.24410831335337096,385.0,True,False,-35.0,3
11194,571067,0.27819788908708853,385.0,True,False,-35.0,2
11196,571465,0.25255503267112145,384.0,True,False,-36.0,2
11197,571368,0.2757914873562192,384.0,True,False,-36.0,1
11198,88490,0.015189878740930148,408.0,True,False,-12.0,1
11199,88495,0.013900363203870305,408.0,True,False,-12.0,1
11200,88496,0.01075277917442524,408.0,True,False,-12.0,1
11201,88489,0.016561186764493332,408.0,True,False,-12.0,1
11202,88497,0.014341760951417147,408.0,True,False,-12.0,1
11203,88494,0.0025993989243178733,408.0,True,False,-12.0,1
11204,88498,0.00918756156314705,408.0,True,False,-12.0,1
11205,88491,0.008114491874503594,408.0,True,False,-12.0,1
11206,1259875,0.23492046365920827,392.0,True,False,-28.0,2
11207,1259882,0.2578397833777434,392.0,True,False,-28.0,5
11208,88572,0.03690684282092736,398.0,True,False,-22.0,1
11209,88574,0.03468678910232794,398.0,True,False,-22.0,1
11210,572817,0.285096910390358,403.0,True,False,-17.0,1
11212,88811,0.03587063645487858,403.0,True,False,-17.0,1
11213,88767,0.030048875657357577,403.0,True,False,-17.0,1
11214,572686,0.2829589130580615,404.0,True,False,-16.0,1
11219,88763,0.02753484220794226,403.0,True,False,-17.0,1
11220,572794,0.32467617475640975,403.0,True,False,-17.0,1
11221,572912,0.28701442566336377,403.0,True,False,-17.0,1
11222,572799,0.22648223109688548,403.0,True,False,-17.0,4
11224,572983,0.28400206135818,403.0,True,False,-17.0,1
11226,88780,0.04055712691100774,403.0,True,False,-17.0,1
11228,88784,0.028163918316048284,403.0,True,False,-17.0,1
11229,572776,0.31256481481268084,403.0,True,False,-17.0,1
11230,88833,0.041326921844546866,403.0,True,False,-17.0,1
11231,572938,0.24002817184854597,403.0,True,False,-17.0,2
11232,572752,0.2800824859811732,403.0,True,False,-17.0,2
11233,572984,0.2733601474371204,403.0,True,False,-17.0,2
11234,88818,0.04310470910582033,403.0,True,False,-17.0,1
11235,572986,0.32397618475781575,403.0,True,False,-17.0,1
11236,88806,0.036740289512182285,403.0,True,False,-17.0,1
11240,88774,0.044562290473870156,403.0,True,False,-17.0,1
11242,572875,0.2774654884518156,403.0,True,False,-17.0,1
11246,572780,0.2514559550160014,403.0,True,False,-17.0,3
11248,88807,0.03763559026547657,403.0,True,False,-17.0,1
11251,572945,0.2353685363156147,403.0,True,False,-17.0,2
11252,572963,0.2798317237752621,403.0,True,False,-17.0,3
11253,88810,0.035431550040034135,403.0,True,False,-17.0,1
11255,572904,0.24520933043266235,403.0,True,False,-17.0,1
11257,572947,0.23867998993614611,403.0,True,False,-17.0,4
11259,572992,0.2814731290811762,403.0,True,False,-17.0,2
11260,572936,0.2766355870418497,403.0,True,False,-17.0,3
11264,572757,0.24696846275723006,403.0,True,False,-17.0,2
11265,572885,0.28948200970729426,403.0,True,False,-17.0,1
11266,572927,0.283967587184969,403.0,True,False,-17.0,1
11269,88799,0.03006483187952656,403.0,True,False,-17.0,1
11270,572898,0.278634352988841,403.0,True,False,-17.0,1
11271,88779,0.02908101990792576,403.0,True,False,-17.0,1
11273,88759,0.025393222212344826,403.0,True,False,-17.0,1
11274,572791,0.24852105041793002,403.0,True,False,-17.0,2
11275,572759,0.23421415341631963,403.0,True,False,-17.0,1
11276,88786,0.029957400827131702,403.0,True,False,-17.0,1
11277,88813,0.030753049978761937,403.0,True,False,-17.0,1
11278,88822,0.036025820660261276,403.0,True,False,-17.0,1
11281,572948,0.289953886338596,403.0,True,False,-17.0,2
11284,88816,0.035018489449977416,403.0,True,False,-17.0,1
11286,572985,0.33359788757937786,403.0,True,False,-17.0,1
11287,572901,0.2775966082452796,403.0,True,False,-17.0,1
11288,572906,0.2443378653293419,403.0,True,False,-17.0,3
11290,88796,0.02600524104208253,403.0,True,False,-17.0,1
11293,572768,0.30712111463014863,403.0,True,False,-17.0,1
11294,88761,0.03928675061088777,403.0,True,False,-17.0,1
11297,88792,0.04585994818844758,403.0,True,False,-17.0,1
11298,88820,0.035185016600429955,403.0,True,False,-17.0,1
11299,572940,0.27104159083397433,403.0,True,False,-17.0,1
11300,572939,0.23889945897426243,403.0,True,False,-17.0,1
11301,572774,0.24825033525089904,403.0,True,False,-17.0,1
11302,572888,0.3278859872400455,403.0,True,False,-17.0,1
11303,572796,0.22648286587052252,403.0,True,False,-17.0,1
11304,88766,0.04857326546781925,403.0,True,False,-17.0,1
11306,572814,0.2727520436735192,403.0,True,False,-17.0,1
11307,88782,0.03375005710404888,403.0,True,False,-17.0,1
11308,572755,0.24782618899522305,403.0,True,False,-17.0,2
11309,572876,0.22822178956229244,403.0,True,False,-17.0,1
11310,572790,0.24691850362985393,403.0,True,False,-17.0,1
11311,572884,0.23701548916008797,403.0,True,False,-17.0,1
11312,88869,0.01884868254194422,378.0,True,False,-42.0,1
11313,88871,0.017872779574528416,378.0,True,False,-42.0,1
11314,88863,0.015598878484231412,378.0,True,False,-42.0,1
11315,88876,0.03746180565504449,380.0,True,False,-40.0,1
11317,88941,0.08131075770479507,415.0,True,False,-5.0,1
11318,88939,0.07144359646802545,415.0,True,False,-5.0,1
11319,88938,0.07413686759444402,415.0,True,False,-5.0,1
11325,573693,0.3116264741581455,362.0,True,False,-58.0,1
11328,573651,0.4366797712212635,362.0,True,False,-58.0,1
11329,573652,0.26991871543347135,362.0,True,False,-58.0,2
11332,573695,0.3069724277370113,362.0,True,False,-58.0,2
11338,573683,0.2834442521609777,362.0,True,False,-58.0,1
11344,1261321,0.23233982080641385,372.0,True,False,-48.0,2
11345,1261334,0.29314375248461916,372.0,True,False,-48.0,2
11348,1261312,0.44075522687028734,372.0,True,False,-48.0,1
11349,1261306,0.26291190032293255,372.0,True,False,-48.0,1
11350,1261324,0.1400363502419286,372.0,True,False,-48.0,3
11360,574255,0.47000704589764075,381.0,True,False,-39.0,1
11363,574256,0.4852387697941633,381.0,True,False,-39.0,1
11367,574255,0.31834502800854686,381.0,True,False,-39.0,1
11368,1261815,0.2537263689035238,390.0,True,False,-30.0,1
11369,1261814,0.27387633566398256,390.0,True,False,-30.0,2
11370,1261744,0.24013183978847508,391.0,True,False,-29.0,2
11371,1261840,0.2764667774726278,390.0,True,False,-30.0,1
11372,1261804,0.33818609102120556,390.0,True,False,-30.0,1
11373,1261798,0.2189905175893656,390.0,True,False,-30.0,1
11375,1261797,0.3604092271903143,390.0,True,False,-30.0,1
11376,1261801,0.24113703201557518,390.0,True,False,-30.0,2
11378,1261818,0.2950399210603743,390.0,True,False,-30.0,2
11379,1261793,0.3026256953346346,390.0,True,False,-30.0,1
11380,1261810,0.29453330592246085,390.0,True,False,-30.0,1
11381,1261805,0.27854770005329377,390.0,True,False,-30.0,2
11382,1261791,0.2336503278563547,390.0,True,False,-30.0,4
11386,574796,0.3553938512570613,378.0,True,False,-42.0,2
11387,574801,0.19903919361802422,378.0,True,False,-42.0,3
11389,574807,0.33478410527922864,378.0,True,False,-42.0,2
11390,575074,0.2191502624992601,397.0,True,False,-23.0,1
11391,575084,0.2237779162149679,397.0,True,False,-23.0,1
11392,575083,0.2919995517630494,397.0,True,False,-23.0,1
11402,575087,0.22395752653456497,397.0,True,False,-23.0,1
11403,575075,0.31694718533221955,397.0,True,False,-23.0,1
11406,89692,0.03705586797456294,361.0,True,False,-59.0,1
11407,576753,0.3147188476421689,391.0,True,False,-29.0,1
11408,576754,0.2680704608027623,391.0,True,False,-29.0,1
11410,576752,0.23996011931741654,391.0,True,False,-29.0,1
11413,90010,0.0424135959123959,403.0,True,False,-17.0,1
11414,90172,0.039288417549644405,380.0,True,False,-40.0,1
11415,90167,0.030995567463685713,380.0,True,False,-40.0,1
11416,90176,0.03348868880825969,380.0,True,False,-40.0,1
11417,90173,0.030041800228604854,380.0,True,False,-40.0,1
11418,90170,0.03425741475271528,380.0,True,False,-40.0,1
11419,90169,0.02609376515369098,380.0,True,False,-40.0,1
11420,90174,0.02785066095196314,380.0,True,False,-40.0,1
11422,1266902,0.19175804287016723,366.0,True,False,-54.0,2
11426,90523,0.019418998830185785,364.0,True,False,-56.0,1
11427,1268393,0.013007663268930107,389.0,True,False,-31.0,1
11428,580977,0.0,397.0,True,False,-23.0,1
11429,580975,0.0,397.0,True,False,-23.0,2
11430,580974,0.0,397.0,True,False,-23.0,2
11431,581699,0.0,365.0,True,False,-55.0,1
11432,90769,0.2514466771123014,372.0,True,False,-48.0,1
11433,1269764,0.00845403725124918,395.0,True,False,-25.0,1
11435,1270317,0.05267543778042589,404.0,True,False,-16.0,1
11436,1270384,0.041002650297590995,362.0,True,False,-58.0,1
11437,582527,0.0,374.0,True,False,-46.0,1
11438,1270402,0.018324947567309905,382.0,True,False,-38.0,1
11439,1270402,0.05340385243875949,382.0,True,False,-38.0,1
11440,1270450,0.011118674922407796,381.0,True,False,-39.0,2
11441,1270451,0.004583796506236987,381.0,True,False,-39.0,2
11442,582557,0.0,392.0,True,False,-28.0,1
11443,582562,0.0,392.0,True,False,-28.0,1
11444,582559,0.0,392.0,True,False,-28.0,1
11445,582563,0.0,392.0,True,False,-28.0,1
11446,582558,0.0,392.0,True,False,-28.0,1
11447,582561,0.0,392.0,True,False,-28.0,1
11448,1270511,0.025082276743637485,400.0,True,False,-20.0,1
11449,1270495,0.009564650166928604,401.0,True,False,-19.0,1
11450,582658,0.0,412.0,True,False,-8.0,1
11451,582623,0.0,413.0,True,False,-7.0,1
11452,582657,0.0,412.0,True,False,-8.0,1
11453,582670,0.0,412.0,True,False,-8.0,1
11454,582715,0.0,411.0,True,False,-9.0,1
11455,1270586,0.013571363161024409,419.0,True,False,-1.0,3
11456,1270587,0.007031392161795941,419.0,True,False,-1.0,3
11457,1270588,0.0064828330539359715,419.0,True,False,-1.0,3
11458,582961,0.0,370.0,True,False,-50.0,1
11459,582965,0.0,370.0,True,False,-50.0,1
11460,582955,0.0,370.0,True,False,-50.0,1
11461,582959,0.0,370.0,True,False,-50.0,1
11462,1270775,0.005668684669665437,378.0,True,False,-42.0,1
11463,1270777,0.006763692275426941,378.0,True,False,-42.0,1
11464,1270778,0.008963669815529266,378.0,True,False,-42.0,1
11465,1270776,0.006762362967633816,378.0,True,False,-42.0,1
11466,1271260,0.013571121661622854,372.0,True,False,-48.0,1
11467,1271260,0.10577682345848981,372.0,True,False,-48.0,1
11468,1271350,0.11973734314169883,409.0,True,False,-11.0,1
11469,1271350,0.011606758924637844,409.0,True,False,-11.0,1
11470,1271416,0.007861080432996761,368.0,True,False,-52.0,1
11471,1271415,0.007861016267054845,368.0,True,False,-52.0,2
